Run,Step,BitsPerBase,GrammarSize,NeighborsEvaluated
10,8,3.397814,18,8
10,9,3.257774,18,1
10,10,3.199834,18,3
10,11,3.154311,18,2
9,7,3.771895,15,9
9,8,3.723164,15,4
10,12,3.095444,17,6
10,13,3.078271,17,2
10,14,3.078153,17,3
10,15,3.062268,17,15
9,9,3.460219,15,27
10,16,2.999688,16,7
10,17,2.998403,15,10
9,10,3.382587,15,30
10,18,2.998275,14,26
10,19,2.991535,13,8
10,20,2.989484,12,7
10,21,2.985252,13,13
9,11,3.286905,15,39
10,22,2.984600,13,14
10,23,2.921270,12,3
10,24,2.916309,11,8
9,12,3.177727,15,49
9,13,3.177727,15,75
2,-1,4.531528,18,0
3,-1,4.203870,19,0
1,-1,4.109383,18,0
2,0,4.189938,18,3
1,0,4.100348,18,2
1,1,3.974774,18,2
2,1,4.139223,18,3
1,2,3.910602,18,1
1,3,3.893537,18,1
2,2,3.942804,18,4
2,3,3.941865,18,5
3,0,4.011105,19,12
1,4,3.890698,18,7
1,5,3.867146,18,1
3,1,3.897605,19,2
3,2,3.852168,18,2
3,3,3.851722,18,5
3,4,3.806491,17,2
3,5,3.750308,17,1
1,6,3.461270,18,11
1,7,3.442074,18,1
2,4,3.904859,18,18
1,8,3.419214,17,2
2,5,3.677469,18,3
1,9,3.396548,18,1
2,6,3.609913,18,1
1,10,3.389981,17,4
3,6,3.713173,17,10
1,11,3.383289,16,6
1,12,3.266521,15,2
3,7,3.667390,17,4
2,7,3.603315,17,15
1,13,3.233998,15,4
1,14,3.209852,14,4
2,8,3.595981,16,9
3,8,3.638934,17,12
1,15,3.173513,13,11
3,9,3.630100,18,3
1,16,3.163271,12,5
3,10,3.592539,18,1
1,17,3.152386,11,6
2,9,3.479484,17,30
2,10,3.470490,16,2
2,11,3.470233,17,2
3,11,3.587792,17,19
2,12,3.469391,17,12
3,12,3.581850,17,5
2,13,3.468234,17,5
3,13,3.553532,16,5
1,18,3.097463,11,45
2,14,3.459530,16,8
2,15,3.450648,17,5
3,14,3.540456,15,11
3,15,3.531270,16,2
1,19,3.087022,10,18
3,16,3.493826,16,2
1,20,3.067541,10,5
1,21,3.062699,9,7
2,16,3.345736,17,15
3,17,3.486727,15,7
3,18,3.454141,15,1
2,17,3.342673,16,4
2,18,3.334399,16,7
3,19,3.410495,15,8
2,19,3.289390,16,14
1,22,3.062142,9,58
3,20,3.404263,14,23
3,21,3.399203,13,8
1,23,3.061807,9,35
1,24,3.060796,9,6
2,20,3.287677,15,39
4,-1,4.447420,18,0
4,0,4.425133,17,1
4,1,3.754452,18,1
4,2,3.737353,18,1
3,22,3.379738,13,24
4,3,3.710826,18,4
4,4,3.660186,18,6
3,23,3.345739,13,15
4,5,3.613521,17,5
4,6,3.579861,17,4
3,24,3.340501,12,9
5,-1,3.926283,20,0
5,0,3.910861,19,3
4,7,3.532595,16,6
4,8,3.485710,15,4
5,1,3.894743,18,6
5,2,3.810873,18,1
5,3,3.797849,18,3
4,9,3.469718,15,7
5,4,3.788045,18,6
4,10,3.420784,15,9
5,5,3.756182,18,4
2,21,3.287677,15,75
6,-1,4.353126,19,0
5,6,3.739080,18,5
6,0,4.350437,18,1
5,7,3.732615,18,1
6,1,4.346126,17,1
6,2,4.078200,18,1
5,8,3.546718,18,2
6,3,3.922070,19,3
5,9,3.454960,18,9
4,11,3.347880,15,20
5,10,3.445852,17,10
6,4,3.912905,18,16
6,5,3.904154,18,14
5,11,3.428652,17,16
5,12,3.410825,16,2
4,12,3.271167,15,31
4,13,3.257036,15,2
4,14,3.255975,14,9
5,13,3.368104,15,20
6,6,3.623286,19,20
5,14,3.311227,15,2
5,15,2.969730,14,7
4,15,3.165249,14,21
6,7,3.562886,18,9
5,16,2.951070,15,9
6,8,3.499544,17,7
6,9,3.489182,16,8
4,16,3.150029,13,27
4,17,3.132778,13,6
6,10,3.439422,16,14
5,17,2.886548,14,37
6,11,3.428537,15,15
6,12,3.380560,15,3
4,18,3.112733,12,33
5,18,2.880956,15,21
6,13,3.369339,14,14
6,14,3.301245,14,10
6,15,3.298738,13,10
5,19,2.879206,15,17
5,20,2.875567,16,1
5,21,2.872321,16,4
6,16,3.272525,13,23
5,22,2.867978,17,28
4,19,3.112733,12,75
5,23,2.820864,16,10
7,-1,3.489414,18,0
5,24,2.819219,15,10
7,0,3.419082,18,10
8,-1,5.294889,19,0
7,1,3.375189,18,1
8,0,5.074487,19,2
8,1,4.973900,20,1
7,2,3.305453,18,5
7,3,3.268714,18,1
7,4,3.264208,17,6
6,17,3.272525,13,75
9,-1,4.366304,18,0
9,0,4.092603,19,1
8,2,4.964231,20,16
8,3,4.948485,21,1
7,5,3.252708,16,11
9,1,3.830541,19,3
8,4,4.918016,21,2
7,6,3.156381,16,3
8,5,4.555164,21,2
9,2,3.828353,19,5
9,3,3.710839,19,3
8,6,4.222947,20,5
7,7,3.153297,15,14
8,7,4.157971,20,4
9,4,3.660996,18,7
7,8,3.151383,14,3
9,5,3.641229,18,4
7,9,3.139564,13,4
8,8,3.986584,20,5
8,9,3.939010,20,5
9,6,3.591479,19,11
8,10,3.878165,20,1
7,10,3.138793,13,13
9,7,3.583901,19,1
9,8,3.544330,19,1
7,11,3.125935,13,4
8,11,3.617589,19,4
7,12,3.104201,12,4
9,9,3.493816,18,8
7,13,3.062210,11,11
8,12,3.600164,19,12
7,14,3.061358,11,10
8,13,3.584364,19,1
8,14,3.554356,19,4
7,15,3.018065,10,12
7,16,2.991431,10,3
7,17,2.975437,9,3
8,15,3.545075,18,19
9,10,3.489512,17,52
8,16,3.534941,17,9
7,18,2.975437,9,72
10,-1,6.639140,19,0
10,0,6.307523,18,2
8,17,3.509718,17,7
10,1,6.290180,18,4
9,11,3.462764,17,17
10,2,5.877518,17,2
10,3,3.455516,16,6
10,4,3.099076,16,2
8,18,3.494167,17,17
8,19,3.175527,17,2
8,20,3.147179,17,4
8,21,3.137230,17,4
8,22,3.127214,16,5
10,5,3.090399,15,21
9,12,3.285010,17,34
8,23,3.094414,16,3
8,24,3.075036,15,6
9,13,3.234996,16,7
9,14,3.186540,17,8
10,6,3.079392,15,23
9,15,3.110808,17,10
10,7,3.035506,14,16
9,16,3.104808,18,18
9,17,3.040257,17,2
10,8,3.014897,13,40
9,18,3.031409,16,33
9,19,3.009166,16,3
9,20,3.001815,15,34
10,9,3.014897,13,75
9,21,2.997348,14,29
9,22,2.993295,13,30
9,23,2.992979,13,3
9,24,2.960679,13,34
1,-1,3.837778,15,0
3,-1,3.931462,15,0
2,-1,4.947001,15,0
3,0,3.844315,14,1
1,0,3.753240,16,3
3,1,3.827646,13,5
2,0,4.873225,15,9
3,2,3.821268,13,8
2,1,4.860438,15,1
3,3,3.720185,13,2
2,2,4.771858,15,1
3,4,3.679972,13,8
3,5,3.632603,12,4
2,3,4.555963,15,9
3,6,3.578318,12,5
2,4,4.416037,15,7
1,1,3.598062,15,34
3,7,3.523715,12,8
2,5,4.352864,15,3
1,2,3.591476,16,3
3,8,3.435053,12,9
2,6,4.291790,15,8
3,9,3.358382,12,6
1,3,3.583722,15,13
2,7,4.222339,15,4
3,10,3.293534,12,38
1,4,3.527995,14,34
3,11,3.284131,13,4
3,12,3.274091,14,6
3,13,2.992325,13,11
1,5,3.483931,14,20
1,6,3.407984,14,3
3,14,2.929859,13,5
1,7,3.293102,14,10
3,15,2.892468,13,11
1,8,3.285117,13,4
3,16,2.879897,12,8
1,9,3.283538,12,17
1,10,3.161517,11,13
2,8,4.222339,15,75
4,-1,4.551388,14,0
4,0,4.517845,13,4
4,1,4.446583,13,2
1,11,3.138349,10,27
3,17,2.847875,13,47
1,12,3.067679,11,12
4,2,4.358994,14,13
4,3,3.131355,15,2
3,18,2.844263,14,50
1,13,3.067679,11,65
5,-1,4.416037,15,0
5,0,4.416037,14,1
5,1,4.352864,14,12
5,2,4.291790,14,2
4,4,3.113447,15,74
5,3,4.222339,14,27
3,19,2.822215,14,55
4,5,3.113447,15,75
6,-1,4.689080,15,0
3,20,2.822215,14,75
7,-1,4.438582,15,0
7,0,4.389137,16,1
7,1,4.364217,16,3
5,4,4.222339,14,75
8,-1,4.762071,15,0
8,0,4.700153,15,1
8,1,3.641528,15,1
7,2,4.076599,17,7
8,2,3.635251,15,2
6,0,4.640281,15,21
8,3,3.579238,15,1
8,4,3.563893,15,2
8,5,3.534369,14,1
8,6,3.518755,14,1
7,3,3.797318,16,6
8,7,3.512685,15,2
8,8,3.462443,15,2
6,1,4.595545,15,7
6,2,4.589830,15,2
7,4,3.733634,15,10
6,3,4.291790,15,8
7,5,3.213402,14,4
8,9,3.454159,15,15
7,6,3.204814,14,10
7,7,3.172119,14,6
8,10,3.401773,14,24
8,11,3.392737,15,10
8,12,3.386391,14,7
7,8,3.082486,13,25
8,13,3.377018,13,22
6,4,4.222339,14,50
8,14,3.376257,13,35
8,15,3.371806,12,6
8,16,3.328943,12,17
7,9,3.060620,14,64
8,17,3.320315,11,13
8,18,3.304203,12,17
8,19,3.200515,11,9
8,20,3.171859,12,17
8,21,3.164238,13,16
6,5,4.222339,14,75
9,-1,3.857654,15,0
9,0,3.823836,14,1
8,22,3.163359,14,29
9,1,3.642612,13,7
8,23,3.157759,13,6
9,2,3.601009,13,6
7,10,3.060620,14,75
10,-1,3.834299,15,0
9,3,3.582376,13,4
9,4,3.563895,12,3
10,0,3.219157,16,5
9,5,3.542585,11,5
10,1,3.207500,16,5
10,2,3.115452,16,2
9,6,3.452913,10,7
8,24,2.897358,13,34
10,3,3.105958,16,14
9,7,3.373424,10,27
10,4,3.025051,16,17
10,5,3.009300,16,5
10,6,2.995623,16,12
9,8,3.373424,10,75
10,7,2.983514,15,31
10,8,2.892468,15,22
10,9,2.879897,15,13
10,10,2.858405,15,32
10,11,2.858405,15,75
3,-1,4.347656,16,0
1,-1,3.842409,16,0
2,-1,3.922183,15,0
1,0,3.837559,15,1
1,1,3.832593,14,1
3,0,4.336439,15,2
1,2,3.812634,15,2
2,0,3.890083,16,3
1,3,3.755268,16,2
3,1,4.291643,15,4
1,4,3.754732,17,4
2,1,3.874024,16,5
2,2,3.859422,16,1
2,3,3.788431,16,3
3,2,3.975417,15,10
1,5,3.744501,17,8
1,6,3.737277,16,2
2,4,3.630066,15,5
1,7,3.728433,16,1
3,3,3.931378,14,7
3,4,3.894458,14,1
1,8,3.709461,16,3
1,9,3.524015,16,1
1,10,3.421117,16,1
3,5,3.845618,13,6
2,5,3.617003,15,10
2,6,3.610422,15,1
3,6,3.813831,13,9
3,7,3.761405,13,2
3,8,3.715286,12,1
2,7,3.567685,15,9
3,9,3.390806,12,3
2,8,3.501018,15,10
3,10,3.335114,12,17
3,11,3.285321,12,5
1,11,3.367706,15,39
2,9,3.453750,14,22
3,12,3.262027,12,16
1,12,3.365861,14,8
3,13,3.243262,12,6
3,14,3.202430,12,1
2,10,3.295393,14,10
3,15,3.165353,11,15
3,16,3.121767,11,3
3,17,2.931351,11,2
2,11,3.246042,14,12
1,13,3.280574,13,24
1,14,3.212574,12,17
1,15,3.149737,11,34
3,18,2.931351,11,66
4,-1,4.406005,16,0
4,0,4.403115,16,10
4,1,4.213038,16,1
4,2,4.204948,15,1
4,3,3.866332,14,9
4,4,3.781791,14,2
2,12,3.246042,14,75
1,16,3.149737,11,51
5,-1,4.357651,16,0
6,-1,4.446143,15,0
6,0,3.455899,15,1
5,0,4.326379,17,2
6,1,3.403182,14,5
6,2,3.356938,13,1
5,1,3.912352,17,4
4,5,3.749179,14,13
5,2,3.785303,17,3
5,3,3.718334,17,3
4,6,3.748859,14,8
5,4,3.705681,17,2
6,3,3.306491,12,18
4,7,3.676367,14,9
4,8,3.676015,14,1
5,5,3.678389,17,6
6,4,3.177727,11,8
5,6,3.675546,18,4
4,9,3.614207,14,11
4,10,3.611690,14,2
5,7,3.662630,17,6
4,11,3.610616,14,3
4,12,3.581439,14,11
4,13,3.551196,14,1
5,8,3.589083,17,12
4,14,3.516230,14,2
4,15,3.422774,14,3
4,16,3.367115,14,2
5,9,3.564358,17,6
4,17,3.356879,13,4
4,18,3.330620,13,1
4,19,3.298510,14,1
4,20,3.285992,13,5
4,21,3.082812,13,7
4,22,3.043029,12,1
5,10,3.348960,17,14
5,11,3.284388,17,2
6,5,3.177727,11,75
7,-1,4.438582,16,0
4,23,3.031605,11,5
7,0,4.389137,17,1
4,24,2.959464,11,1
7,1,4.266003,17,1
8,-1,4.801732,16,0
7,2,3.982054,17,1
8,0,3.924138,16,2
8,1,3.906490,16,1
5,12,3.211463,17,5
8,2,3.880883,16,3
5,13,3.140816,17,3
8,3,3.840822,16,2
7,3,3.964725,17,5
7,4,3.912994,17,1
8,4,3.828239,17,4
7,5,3.860779,16,4
8,5,3.811306,17,5
7,6,3.627972,16,6
8,6,3.749576,17,6
7,7,3.603507,16,3
7,8,3.568514,16,1
8,7,3.704678,17,8
5,14,3.121880,18,18
8,8,3.660090,17,3
7,9,3.474324,16,5
7,10,3.464985,15,3
7,11,3.420234,14,6
8,9,3.656229,17,12
7,12,3.378436,13,7
8,10,3.588699,17,11
8,11,3.527765,17,1
8,12,3.489578,17,2
5,15,3.112351,18,23
7,13,3.284653,12,16
8,13,3.482791,16,10
8,14,3.476207,15,4
7,14,3.281454,12,14
5,16,3.052069,17,11
7,15,3.269269,12,6
5,17,2.953972,16,13
8,15,3.402207,14,27
7,16,3.239559,11,20
8,16,3.351123,14,16
5,18,2.907357,16,17
7,17,3.205672,10,32
8,17,3.299954,13,36
5,19,2.905855,17,25
7,18,3.195935,10,28
5,20,2.803240,17,4
8,18,2.947085,13,35
8,19,2.943370,12,1
8,20,2.936147,11,1
8,21,2.915984,10,2
8,22,2.805477,11,4
8,23,2.785214,10,16
7,19,3.195935,10,58
9,-1,4.720783,16,0
9,0,4.611138,16,1
9,1,4.277396,16,11
8,24,2.785214,10,67
10,-1,4.446168,16,0
10,0,4.192245,15,2
10,1,4.119291,16,1
10,2,3.972847,17,3
9,2,4.214320,16,29
9,3,3.924661,16,8
5,21,2.803240,17,75
10,3,3.803250,18,11
9,4,3.912372,15,3
9,5,3.897865,16,2
10,4,3.741228,17,11
10,5,3.676390,17,3
10,6,3.675507,17,8
10,7,3.646652,17,9
9,6,3.863479,16,56
10,8,3.641041,16,27
9,7,3.612639,15,7
9,8,3.419844,15,4
10,9,3.461731,16,16
10,10,3.397785,16,1
9,9,3.413167,15,6
9,10,3.323119,14,1
10,11,3.366184,15,7
10,12,3.284710,15,4
10,13,3.237662,14,8
9,11,3.312854,14,25
9,12,3.217512,13,4
9,13,3.105301,13,12
9,14,3.091681,12,7
10,14,2.799503,14,69
9,15,3.013310,12,72
9,16,2.989072,13,45
9,17,2.981706,14,5
10,15,2.781982,15,71
10,16,2.778965,15,19
9,18,2.909457,13,54
10,17,2.778965,15,75
9,19,2.909457,13,75
2,-1,4.561955,17,0
1,-1,4.623338,17,0
3,-1,4.468958,16,0
2,0,4.392938,16,1
3,0,4.417392,15,1
2,1,3.739168,17,1
2,2,3.562592,17,1
1,0,4.576996,17,3
2,3,3.516616,17,5
2,4,3.438253,16,2
3,1,4.412737,15,11
3,2,4.384066,15,8
1,1,4.534685,16,16
2,5,3.397121,15,15
2,6,3.362455,15,2
3,3,4.333616,15,5
1,2,4.330677,16,6
3,4,4.279962,15,4
1,3,3.830950,16,2
2,7,3.314423,15,8
1,4,3.823954,17,4
3,5,3.965484,15,9
1,5,3.820944,17,4
2,8,2.862731,15,10
3,6,3.952870,14,2
1,6,3.776737,16,1
3,7,3.938466,15,2
1,7,3.732158,16,13
1,8,3.626675,17,1
1,9,3.538412,17,5
1,10,3.531282,17,8
3,8,3.927122,14,42
1,11,3.474911,16,7
1,12,3.414688,15,13
1,13,3.021727,14,4
1,14,3.008501,13,8
2,9,2.861269,16,75
1,15,2.880725,13,12
1,16,2.870124,12,24
3,9,3.927122,14,69
4,-1,4.320854,17,0
4,0,3.685245,18,1
4,1,3.640393,17,2
4,2,3.585794,16,3
4,3,3.533899,15,6
4,4,3.522596,15,1
4,5,3.459585,14,5
4,6,3.369099,13,3
4,7,3.365114,12,4
4,8,3.360800,12,2
4,9,3.314423,11,4
1,17,2.843769,12,51
2,10,2.861269,16,75
5,-1,4.470136,17,0
5,0,4.196130,17,9
5,1,3.896096,17,2
5,2,3.862954,16,3
5,3,3.825249,16,1
5,4,3.726705,15,4
5,5,3.642339,15,8
5,6,3.620780,14,2
5,7,3.523792,14,4
1,18,2.806253,12,64
4,10,3.314423,11,75
6,-1,4.976739,17,0
6,0,4.797520,18,1
5,8,3.445008,13,22
5,9,3.405055,13,1
5,10,3.302642,13,7
6,1,4.747113,18,25
5,11,3.242168,12,22
6,2,4.249331,18,14
1,19,2.806253,12,75
7,-1,4.382485,17,0
7,0,4.316726,16,1
6,3,4.199737,18,5
7,1,3.886768,17,1
7,2,3.830497,17,6
6,4,3.934640,18,9
6,5,3.908414,18,4
7,3,3.367337,17,14
6,6,3.871012,18,10
5,12,3.242168,12,75
8,-1,3.496022,17,0
7,4,3.347730,16,18
8,0,3.425779,16,10
8,1,3.422240,16,2
7,5,3.331025,15,13
8,2,3.378639,16,1
6,7,3.839755,17,33
7,6,3.330481,14,22
8,3,3.303498,15,16
7,7,3.330152,13,11
8,4,3.300684,15,10
8,5,3.254851,15,3
8,6,3.183871,15,5
7,8,3.259381,13,17
6,8,3.796437,16,34
6,9,3.752882,16,4
7,9,3.259053,12,24
8,7,3.180630,14,34
6,10,3.678582,16,26
6,11,3.611089,16,2
6,12,3.554633,15,6
7,10,3.259053,12,51
9,-1,4.914352,17,0
9,0,4.908522,16,1
9,1,4.900756,15,1
9,2,4.673249,14,1
9,3,4.427919,14,1
6,13,3.485269,14,12
6,14,3.414651,14,4
9,4,4.222339,14,14
6,15,3.399675,13,13
8,8,3.180630,14,59
10,-1,3.796666,16,0
10,0,3.754544,16,3
10,1,3.720248,16,2
10,2,3.675560,16,3
6,16,3.353423,12,33
10,3,3.674645,15,6
10,4,3.674098,16,5
10,5,3.455764,16,5
10,6,3.250449,16,11
9,5,3.918016,14,65
6,17,3.296051,13,36
9,6,3.900544,13,1
10,7,3.207138,16,8
9,7,3.847173,12,5
10,8,3.197769,15,7
9,8,3.812343,13,11
9,9,3.601878,13,1
10,9,3.187844,14,9
9,10,3.511517,13,14
10,10,3.174205,15,16
9,11,3.415865,12,13
9,12,3.356938,12,15
6,18,3.296051,13,66
9,13,3.306491,11,25
9,14,3.177727,11,1
10,11,3.165097,14,61
9,15,3.177727,11,71
10,12,3.103882,14,38
10,13,3.018025,14,14
10,14,3.011527,13,35
10,15,3.011527,13,75
1,-1,3.927550,16,0
3,-1,4.515121,17,0
2,-1,5.190187,18,0
1,0,3.918808,15,1
3,0,4.468958,16,1
1,1,3.860736,16,1
3,1,4.417392,15,3
2,0,5.033970,18,4
3,2,4.243342,15,2
1,2,3.672182,16,7
2,1,3.834735,19,2
2,2,3.544662,19,1
3,3,4.194471,15,4
3,4,4.162242,15,3
2,3,3.483093,18,5
2,4,3.425103,18,1
1,3,3.663229,15,12
2,5,3.408255,18,1
1,4,3.640038,15,12
3,5,4.139036,15,16
3,6,4.122708,15,9
3,7,4.121522,15,2
1,5,3.637204,16,19
1,6,3.614238,15,3
1,7,3.612469,15,6
2,6,3.316164,18,26
3,8,4.113298,15,15
1,8,3.602444,14,4
2,7,3.315613,18,3
2,8,3.230454,18,3
3,9,4.092097,15,12
1,9,3.594997,14,11
3,10,3.532354,15,6
1,10,3.324842,14,6
1,11,3.274940,14,7
3,11,3.472787,15,14
3,12,3.429905,15,1
3,13,3.382100,14,1
3,14,3.334100,15,6
2,9,3.031133,18,28
3,15,3.288640,16,5
1,12,3.227308,13,22
1,13,3.177727,13,21
3,16,3.286147,15,26
2,10,2.935958,19,27
3,17,3.282246,15,13
3,18,3.263832,16,2
3,19,3.236036,15,3
3,20,3.235058,15,3
3,21,3.220946,14,12
2,11,2.923370,19,32
1,14,3.177727,13,75
4,-1,4.596498,17,0
4,0,4.595084,17,2
4,1,4.395657,18,4
3,22,3.190067,15,33
4,2,4.296638,18,5
2,12,2.911744,19,16
4,3,4.156185,17,8
4,4,4.078040,17,6
4,5,4.060517,17,3
4,6,4.037763,17,16
4,7,4.005440,17,4
4,8,3.621003,17,2
4,9,3.618394,17,3
4,10,3.515080,17,4
4,11,3.491522,17,4
4,12,3.475956,17,1
3,23,3.190067,15,68
5,-1,4.470136,18,0
4,13,3.450360,16,5
5,0,3.590635,18,6
5,1,3.583090,18,4
4,14,3.349063,16,11
5,2,3.573786,17,1
5,3,3.564835,17,3
5,4,3.551285,16,7
5,5,3.513965,16,3
5,6,3.500629,16,11
5,7,3.458709,16,6
5,8,3.270590,16,3
2,13,2.911744,19,75
6,-1,4.689080,17,0
4,15,3.341758,17,38
4,16,3.318972,17,2
5,9,3.228884,15,12
6,0,4.640281,17,21
5,10,3.127367,14,19
4,17,3.304834,18,21
6,1,4.291790,17,3
5,11,3.076685,13,13
5,12,3.036519,13,6
5,13,3.030151,13,18
4,18,3.302773,18,30
5,14,3.023789,12,14
5,15,2.999970,13,2
6,2,4.222339,17,47
5,16,2.993745,14,30
5,17,2.974347,13,6
5,18,2.974125,13,9
5,19,2.915421,13,16
5,20,2.906458,13,9
4,19,3.299959,18,51
5,21,2.904996,13,19
5,22,2.890013,12,2
5,23,2.873310,11,28
6,3,4.222339,17,75
7,-1,5.151997,17,0
5,24,2.850229,11,53
8,-1,4.642613,18,0
8,0,4.103115,19,1
4,20,3.295311,17,58
8,1,4.026107,18,2
7,0,5.092082,16,9
8,2,3.976665,18,3
8,3,3.619010,18,2
4,21,3.291031,16,9
7,1,5.081652,16,4
8,4,3.535437,18,3
7,2,5.007713,15,5
8,5,3.411353,18,3
7,3,4.379132,15,2
7,4,3.170451,15,10
7,5,3.165565,16,11
8,6,3.337963,17,18
7,6,3.160830,16,5
7,7,3.150669,15,10
7,8,3.150123,14,5
7,9,3.061005,14,4
8,7,3.304446,17,25
8,8,3.299617,17,5
4,22,3.291031,16,75
9,-1,4.163473,18,0
9,0,4.154211,18,1
8,9,3.275808,16,10
9,1,3.461809,19,4
9,2,3.451796,19,4
9,3,3.316370,18,2
7,10,3.009126,14,49
9,4,3.309934,17,6
8,10,3.188327,15,13
9,5,3.281365,16,11
7,11,2.952091,14,14
7,12,2.940797,13,5
8,11,3.172235,15,16
7,13,2.875428,13,10
9,6,3.270468,15,22
7,14,2.844433,13,18
7,15,2.831421,12,33
7,16,2.824091,12,1
9,7,3.265294,14,31
8,12,3.150493,15,44
7,17,2.823446,12,8
7,18,2.808960,11,23
9,8,3.260011,13,24
9,9,3.253214,12,45
8,13,3.049667,16,64
9,10,3.244375,11,17
7,19,2.808960,11,75
10,-1,4.332339,18,0
10,0,4.103838,17,2
10,1,4.083949,17,1
10,2,3.811604,16,6
8,14,2.975968,15,17
10,3,3.795500,16,7
9,11,3.171297,11,27
10,4,3.731037,16,2
10,5,3.723946,16,6
10,6,3.653655,16,1
10,7,3.639378,16,14
8,15,2.936401,16,28
10,8,3.638040,16,2
10,9,3.591956,16,9
9,12,3.170136,10,52
10,10,3.475536,16,9
10,11,3.386594,15,7
10,12,3.371046,14,18
10,13,3.324917,14,7
8,16,2.926706,17,53
9,13,3.170136,10,75
10,14,3.297931,14,30
10,15,3.261474,13,11
10,16,3.179115,12,47
8,17,2.926706,17,75
10,17,3.100091,12,74
10,18,3.100091,12,75
3,-1,4.515121,17,0
1,-1,4.372243,18,0
2,-1,5.190187,19,0
1,0,4.103318,18,1
3,0,4.468958,17,3
1,1,4.050685,19,2
3,1,4.417392,16,4
1,2,4.005175,18,3
2,0,5.139099,19,6
1,3,3.945666,18,1
3,2,4.363578,15,2
3,3,3.946378,15,4
3,4,3.934381,15,1
2,1,5.088766,19,5
2,2,3.964071,20,1
2,3,3.883418,20,2
1,4,3.917967,17,7
1,5,3.860103,17,3
2,4,3.845011,19,9
1,6,3.843194,16,7
3,5,3.607402,15,21
1,7,3.771930,16,3
3,6,3.596289,14,2
1,8,3.754684,15,2
2,5,3.565672,19,6
1,9,3.299108,15,3
2,6,3.341991,19,2
2,7,3.281533,19,4
1,10,3.274118,14,7
1,11,3.176857,14,3
1,12,3.115950,15,2
2,8,3.272586,19,7
3,7,3.529527,14,28
2,9,3.240249,19,19
2,10,3.153095,19,8
3,8,3.338671,14,41
3,9,3.335081,14,1
2,11,3.137157,18,20
3,10,3.265532,14,16
2,12,3.129307,18,21
1,13,3.115950,15,75
4,-1,4.139785,19,0
3,11,3.218546,14,33
4,0,4.086637,19,6
4,1,4.025685,18,4
4,2,4.024508,18,7
4,3,4.020395,18,2
3,12,3.194910,14,27
3,13,3.181053,15,2
2,13,3.125061,17,32
2,14,3.118127,17,5
4,4,3.945533,17,14
2,15,3.115974,17,6
2,16,3.114027,17,1
4,5,3.868674,17,2
3,14,3.178973,16,54
2,17,3.097628,16,34
2,18,3.019423,16,17
2,19,3.006073,16,2
3,15,2.986438,16,52
3,16,2.909457,16,1
4,6,3.868674,17,75
5,-1,4.416037,19,0
5,0,4.352864,19,2
5,1,4.291790,19,12
2,20,3.006073,16,72
6,-1,4.099620,18,0
6,0,4.044329,17,5
3,17,2.909457,16,75
7,-1,4.694188,19,0
6,1,4.034665,18,3
7,0,4.688251,19,1
6,2,3.834956,18,1
7,1,4.672277,19,1
7,2,4.506759,20,2
7,3,4.157732,20,4
6,3,3.801367,17,6
7,4,4.149104,20,4
7,5,4.139403,20,7
6,4,3.750399,16,24
5,2,4.222339,18,62
7,6,4.097246,19,17
7,7,4.011385,19,9
6,5,3.659194,15,15
6,6,3.634814,15,9
6,7,3.465620,15,3
6,8,3.461915,15,4
7,8,3.999082,18,17
6,9,3.414885,14,3
6,10,3.368385,13,16
6,11,3.345690,13,2
6,12,3.309210,12,35
5,3,4.222339,18,75
8,-1,4.802415,17,0
8,0,4.764703,18,3
8,1,4.689403,18,1
8,2,4.626799,18,6
8,3,4.364404,18,1
8,4,4.342560,17,1
8,5,4.272630,16,1
7,9,3.999082,18,75
8,6,4.200924,16,2
6,13,3.254975,12,31
9,-1,5.946068,18,0
9,0,5.935893,19,1
9,1,5.779877,19,1
9,2,5.767548,20,1
9,3,5.203904,20,2
9,4,5.143760,19,1
8,7,4.198011,16,16
8,8,3.969905,16,2
9,5,5.112241,19,7
9,6,4.118120,19,1
6,14,3.183275,11,19
8,9,3.968639,16,4
9,7,4.098337,18,2
9,8,4.050241,17,2
6,15,3.168767,11,6
9,9,3.809310,17,1
9,10,3.747163,16,3
6,16,3.152704,11,6
6,17,3.150483,11,1
8,10,3.944662,16,14
8,11,3.199792,17,1
6,18,3.118599,11,5
9,11,3.673216,15,9
8,12,3.137446,16,13
8,13,3.124184,15,12
8,14,2.983329,15,3
9,12,3.579986,14,22
9,13,3.539040,14,5
8,15,2.981634,15,12
8,16,2.970376,15,12
6,19,3.004275,11,60
9,14,3.531860,13,24
8,17,2.970165,14,11
9,15,3.493247,12,5
9,16,3.470870,11,3
8,18,2.969744,13,7
8,19,2.961401,13,4
9,17,3.447277,10,9
9,18,3.447165,9,1
9,19,3.437037,8,2
9,20,3.383034,8,8
9,21,3.329293,8,1
9,22,2.947285,7,22
8,20,2.884847,13,26
6,20,3.004275,11,69
10,-1,4.822335,19,0
8,21,2.875453,12,21
9,23,2.947285,7,57
10,0,4.493578,19,9
10,1,4.460654,19,2
10,2,4.448902,19,2
10,3,4.306584,19,2
10,4,4.303900,19,1
8,22,2.864566,11,43
10,5,4.220628,18,6
10,6,3.655591,18,4
10,7,3.655152,18,1
10,8,3.592498,18,6
8,23,2.864566,11,70
10,9,3.545560,17,23
10,10,3.487633,17,8
10,11,3.474822,17,23
10,12,3.415812,17,1
